Book_ID,Title,Author,GenRev_Similarity_Score
70,Fascism: A Warning,Madeleine K. Albright,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.67
89,Trump's War: His Battle for America,Michael Savage,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
100,Killing England: The Brutal Struggle for American Independence,Bill O'Reilly,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.67
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
79,Unhinged: An Insider's Account of the Trump White House,Omarosa Manigault Newman,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.67
86,Becoming,Michelle Obama,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.67
86,Becoming,Michelle Obama,0.67
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
52,The Right Side of History: How Reason and Moral Purpose Made the West Great,Ben Shapiro,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
56,Howard Stern Comes Again,Howard Stern,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
86,Becoming,Michelle Obama,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
52,The Right Side of History: How Reason and Moral Purpose Made the West Great,Ben Shapiro,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.67
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.67
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
89,Trump's War: His Battle for America,Michael Savage,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
89,Trump's War: His Battle for America,Michael Savage,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
79,Unhinged: An Insider's Account of the Trump White House,Omarosa Manigault Newman,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.67
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.67
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
79,Unhinged: An Insider's Account of the Trump White House,Omarosa Manigault Newman,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.67
99,What Happened,Hillary Rodham Clinton,0.67
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
99,What Happened,Hillary Rodham Clinton,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
99,What Happened,Hillary Rodham Clinton,0.67
99,What Happened,Hillary Rodham Clinton,0.67
90,Old School: Life in the Sane Lane,Bill O'Reilly,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
99,What Happened,Hillary Rodham Clinton,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
99,What Happened,Hillary Rodham Clinton,0.67
99,What Happened,Hillary Rodham Clinton,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
53,Life Will Be the Death of Me: . . . and You Too!,Chelsea Handler,0.67
99,What Happened,Hillary Rodham Clinton,0.67
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
99,What Happened,Hillary Rodham Clinton,0.67
54,The Second Mountain,David  Brooks,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
54,The Second Mountain,David  Brooks,0.67
99,What Happened,Hillary Rodham Clinton,0.67
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
99,What Happened,Hillary Rodham Clinton,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
99,What Happened,Hillary Rodham Clinton,0.67
53,Life Will Be the Death of Me: . . . and You Too!,Chelsea Handler,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
99,What Happened,Hillary Rodham Clinton,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
99,What Happened,Hillary Rodham Clinton,0.67
99,What Happened,Hillary Rodham Clinton,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
99,What Happened,Hillary Rodham Clinton,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
99,What Happened,Hillary Rodham Clinton,0.67
62,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel  Maddow,0.67
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
99,What Happened,Hillary Rodham Clinton,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
54,The Second Mountain,David  Brooks,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
99,What Happened,Hillary Rodham Clinton,0.67
54,The Second Mountain,David  Brooks,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
99,What Happened,Hillary Rodham Clinton,0.67
84,Shade: A Tale of Two Presidents,Pete Souza,0.67
53,Life Will Be the Death of Me: . . . and You Too!,Chelsea Handler,0.67
99,What Happened,Hillary Rodham Clinton,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
99,What Happened,Hillary Rodham Clinton,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
99,What Happened,Hillary Rodham Clinton,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
99,What Happened,Hillary Rodham Clinton,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.67
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
70,Fascism: A Warning,Madeleine K. Albright,0.67
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.67
79,Unhinged: An Insider's Account of the Trump White House,Omarosa Manigault Newman,0.67
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.67
54,The Second Mountain,David  Brooks,0.67
